Date,GOOG
2024-03-13,139.81321716308594
2024-03-14,143.3589630126953
2024-03-15,141.20372009277344
2024-03-18,147.47084045410156
2024-03-19,146.91461181640625
2024-03-20,148.66265869140625
2024-03-21,147.7290496826172
2024-03-22,150.7384796142578
2024-03-25,150.12266540527344
2024-03-26,150.66893005371094
2024-03-27,150.90728759765625
2024-03-28,151.22512817382812
2024-04-01,155.4363250732422
2024-04-02,154.8105926513672
2024-04-03,155.30718994140625
2024-04-04,150.90728759765625
2024-04-05,152.8937225341797
2024-04-08,155.07876586914062
2024-04-09,157.0651397705078
2024-04-10,156.58843994140625
2024-04-11,159.69715881347656
2024-04-12,158.1080322265625
2024-04-15,155.26747131347656
2024-04-16,154.93971252441406
2024-04-17,155.81375122070312
2024-04-18,156.3898162841797
2024-04-19,154.66162109375
2024-04-22,156.87644958496094
2024-04-23,158.8330535888672
2024-04-24,160.00506591796875
2024-04-25,156.87644958496094
2024-04-26,172.5094757080078
2024-04-29,166.75881958007812
2024-04-30,163.52096557617188
2024-05-01,164.4446563720703
2024-05-02,167.3150177001953
2024-05-03,167.84141540527344
2024-05-06,168.67572021484375
2024-05-07,171.80429077148438
2024-05-08,169.9966583251953
2024-05-09,170.413818359375
2024-05-10,169.132568359375
2024-05-13,169.73843383789062
2024-05-14,170.76141357421875
2024-05-15,172.69818115234375
2024-05-16,174.23765563964844
2024-05-17,176.08499145507812
2024-05-20,177.24705505371094
2024-05-21,178.3197021484375
2024-05-22,176.79017639160156
2024-05-23,173.8701629638672
2024-05-24,175.1315460205078
2024-05-28,176.81004333496094
2024-05-29,176.19424438476562
2024-05-30,172.38035583496094
2024-05-31,172.77764892578125
2024-06-03,173.23452758789062
2024-06-04,173.93968200683594
2024-06-05,175.8665008544922
2024-06-06,177.1378173828125
2024-06-07,174.75411987304688
2024-06-10,175.62911987304688
2024-06-11,177.18028259277344
2024-06-12,178.54251098632812
2024-06-13,175.73851013183594
2024-06-14,177.35926818847656
2024-06-17,177.76695251464844
2024-06-18,175.4501495361328
2024-06-20,176.7030029296875
2024-06-21,179.238525390625
2024-06-24,179.76553344726562
2024-06-25,184.52841186523438
2024-06-26,184.31956481933594
2024-06-27,185.8011474609375
2024-06-28,182.38063049316406
2024-07-01,183.44459533691406
2024-07-02,185.5525665283203
2024-07-03,186.32815551757812
2024-07-05,190.87225341796875
2024-07-08,189.40061950683594
2024-07-09,189.36085510253906
2024-07-10,191.5682830810547
2024-07-11,186.23866271972656
2024-07-12,185.7216033935547
2024-07-15,187.12359619140625
2024-07-16,184.44886779785156
2024-07-17,181.58517456054688
2024-07-18,178.20445251464844
2024-07-19,178.37347412109375
2024-07-22,182.31105041503906
2024-07-23,182.5596466064453
2024-07-24,173.38192749023438
2024-07-25,168.2014617919922
2024-07-26,167.7241668701172
2024-07-29,170.16030883789062
2024-07-30,170.88613891601562
2024-07-31,172.16883850097656
